unique_id,Graduation_year,job_title_alumni,Industry,School,study_level_alumni
1487380,2022,early_others,,SI,1
1487379,2022,early_others,,SI,1
1487377,2022,early_others,,SHSS,1
1487376,2022,technical_professional,FP,FIT,1
1487374,2022,early_others,FP,SBS,1
1487373,2021,senior_executives,PN,SBS,1
1487372,2006,senior_executives,FP,FIT,1
1487369,2021,early_others,,SBS,1
1487368,2019,senior_executives,,,1
1487367,2019,technical_professional,FP,SBS,1
1487366,2013,early_others,FP,FIT,1
1487365,2022,early_others,,SI,1
1487364,2019,senior_executives,FP,FIT,1
1487362,2022,early_others,,FIT,1
1487361,2018,early_others,FP,SLS,1
1487360,2022,early_others,FP,FIT,1
1487359,2018,technical_professional,FP,SBS,1
1487358,2018,early_others,FP,SI,1
1487357,2019,early_others,FP,FIT,1
1487356,2022,technical_professional,MT,SBS,0
1487355,2022,early_others,,SBS,1
1487354,2015,early_others,,SI,1
1487353,2018,early_others,,SBS,1
1487352,2015,early_others,,SBS,1
1487350,2013,senior_executives,,SBS,1
1487349,2020,early_others,,SBS,0
1487347,2022,early_others,,SBS,1
1487344,2002,early_others,,,1
1487342,2019,early_others,PN,SBS,1
1487341,2014,senior_executives,FP,,1
1487340,2015,early_others,,SI,1
1487339,2007,early_others,,SBS,1
1487338,2022,technical_professional,FP,FIT,1
1487337,2014,early_others,FP,FIT,0
1487335,2022,early_others,,SI,1
1487332,2017,senior_executives,FP,SBS,1
1487329,2022,early_others,,SBS,1
1487327,2021,technical_professional,FP,FIT,1
1487326,2022,senior_executives,FP,FIT,1
1487325,2017,technical_professional,FP,SBS,1
1487324,2015,early_others,,SBS,1
1487322,2022,early_others,PN,SHSS,1
1487317,2019,early_others,,SBS,1
1487316,2014,early_others,,FIT,1
1487315,2017,early_others,,SBS,1
1487313,2015,early_others,,SBS,1
1487312,2006,senior_executives,MT,SBS,1
1487311,2022,early_others,,SBS,1
1487310,2016,senior_executives,FP,SHSS,0
1487308,2018,early_others,PN,SI,1
1487307,2023,technical_professional,FP,FIT,1
1487306,2015,early_others,FP,SBS,1
1487304,2022,early_others,,SBS,0
1487302,2020,early_others,,SBS,1
1487300,2016,admin_sales,MT,FIT,1
1487298,2018,senior_executives,CH,FIT,1
1487295,2020,early_others,,SBS,1
1487293,2018,senior_executives,,SBS,1
1487290,2019,early_others,,SI,1
1487289,2022,early_others,,,1
1487288,2021,early_others,,FIT,0
1487287,2021,early_others,,SBS,1
1487286,2018,admin_sales,FP,SBS,1
1487285,2022,early_others,MT,STH,0
1487283,2015,technical_professional,FP,FIT,1
1487281,2022,early_others,,FIT,1
1487279,2022,early_others,,FIT,1
1487276,2015,technical_professional,FP,SI,1
1487271,2017,senior_executives,PN,FIT,1
1487270,2016,technical_professional,FP,FIT,1
1487264,2013,senior_executives,FP,SBS,0
1487263,2022,early_others,,SBS,1
1487261,2020,technical_professional,FP,FIT,1
1487260,2020,technical_professional,PN,FIT,0
1487259,2015,early_others,,SI,1
1487258,2020,early_others,,SBS,1
1487255,2022,early_others,,SBS,1
1487252,2017,early_others,,SBS,1
1487251,2022,technical_professional,,FIT,1
1487250,2019,senior_executives,CH,FIT,1
1487249,2022,technical_professional,PN,SBS,1
1487247,2019,early_others,FP,SBS,1
1487244,2016,senior_executives,FP,SBS,0
1487243,2015,early_others,,SHSS,1
1487242,2014,early_others,,FIT,1
1487240,2019,senior_executives,MT,FIT,1
1487237,2022,early_others,,SHSS,1
1487236,2022,early_others,,SLS,1
1487232,2022,early_others,,SBS,0
1487231,2022,early_others,,FIT,0
1487229,2019,early_others,,SBS,1
1487226,2013,technical_professional,FP,FIT,0
1487225,2022,early_others,PN,SI,1
1487224,2018,admin_sales,MT,FIT,0
1487223,2017,early_others,,,1
1487222,2017,technical_professional,FP,SBS,1
1487221,2023,technical_professional,FP,FIT,1
1487219,2016,early_others,,SBS,1
1487217,2017,early_others,,SBS,1
1487215,2021,senior_executives,PN,SI,0
1487214,2020,early_others,PN,SHSS,1
1487213,2022,senior_executives,FP,SBS,0
1487212,2020,early_others,,SBS,1
1487210,2018,early_others,,SBS,1
1487206,2019,senior_executives,,SBS,1
1487205,2021,senior_executives,FP,SI,0
1487203,2018,early_others,,SI,0
1487202,2016,early_others,,SBS,0
1487200,2020,early_others,,SBS,0
1487199,2013,early_others,,SBS,1
1487198,2011,senior_executives,CH,SBS,1
1487197,2011,early_others,,SBS,1
1487196,2021,early_others,FP,SLS,1
1487193,2022,early_others,,SBS,1
1487192,2018,early_others,,SBS,1
1487190,2022,early_others,,SBS,0
1487189,2022,early_others,,FIT,1
1487187,2020,admin_sales,FP,SI,1
1487186,2013,early_others,FP,SBS,1
1487185,2019,early_others,,SI,1
1487184,2016,early_others,,SI,1
1487183,2017,early_others,,SBS,1
1487182,2019,early_others,FP,SLS,1
1487181,2022,senior_executives,PN,SBS,0
1487178,2019,early_others,,FIT,1
1487174,2018,early_others,,FIT,0
1487173,2015,early_others,,SI,1
1487170,2019,early_others,,SI,1
1487169,2022,early_others,,SLS,1
1487167,2022,early_others,,SBS,0
1487166,2020,senior_executives,FP,SBS,0
1487165,2021,technical_professional,,SLS,1
1487162,2020,senior_executives,FP,SI,1
1487161,2022,early_others,,SBS,1
1487160,2019,technical_professional,FP,SBS,0
1487158,2022,early_others,,FIT,1
1487157,2012,technical_professional,FP,FIT,1
1487155,2022,early_others,,SBS,1
1487152,2022,early_others,,SBS,1
1487151,2022,senior_executives,MT,SI,1
1487149,2023,early_others,FP,SBS,1
1487148,2022,early_others,,SI,1
1487146,2023,admin_sales,MT,STH,1
1487144,2022,early_others,,STH,1
1487143,2022,early_others,FP,FIT,1
1487137,2022,early_others,,FIT,0
1487135,2022,technical_professional,,SBS,1
1487133,2022,early_others,,SI,1
1487130,2022,early_others,,SHSS,1
1487129,2022,early_others,FP,FIT,1
1487128,2022,early_others,,FIT,1
1487127,2022,technical_professional,FP,FIT,1
1487125,2022,early_others,,STH,1
1487123,2022,early_others,,SBS,1
1487121,2022,early_others,FP,SI,1
1487120,2022,early_others,,SBS,1
1487118,2022,early_others,,SI,1
1487116,2019,early_others,,SBS,1
1487115,2022,early_others,,SI,1
1487114,2022,early_others,,FIT,1
1487113,2022,technical_professional,FP,SI,1
1487112,2022,technical_professional,FP,FIT,1
1487110,2022,early_others,,SBS,1
1487107,2023,early_others,,STH,1
1487103,2022,early_others,,SI,1
1487101,2022,early_others,,SHSS,1
1487100,2023,early_others,FP,SBS,1
1487095,2022,technical_professional,MT,SBS,1
1487094,2022,technical_professional,FP,SI,1
1487093,2022,early_others,FP,SI,1
1487092,2022,technical_professional,PN,SBS,1
1487091,2017,early_others,FP,SBS,1
1487090,2022,technical_professional,FP,SI,1
1487088,2021,early_others,,SHSS,1
1487086,2015,early_others,MT,SBS,1
1487085,2022,early_others,FP,SLS,1
1487084,2020,early_others,MT,SI,1
1487083,2022,early_others,,SI,1
1487082,2021,technical_professional,FP,SI,1
1487080,2014,technical_professional,,SBS,1
1487079,2017,technical_professional,,SBS,1
1487078,2022,early_others,,SI,1
1487077,2022,early_others,,SI,1
1487076,2011,early_others,,SBS,1
1487071,2022,technical_professional,FP,SBS,1
1487069,2022,technical_professional,FP,FIT,1
1487068,2022,technical_professional,FP,SI,1
1487066,2022,technical_professional,,FIT,1
1487064,2022,technical_professional,FP,SLS,1
1487063,2022,senior_executives,MT,FIT,1
1487062,2023,early_others,PN,FIT,0
1487061,2018,early_others,,FIT,0
1487060,2022,early_others,FP,SBS,1
1487059,2022,early_others,,SBS,1
1487058,2022,early_others,,SBS,1
1487056,2022,admin_sales,FP,SBS,1
1487054,2022,early_others,PN,SHSS,1
1487053,2021,early_others,,FIT,1
1487052,2022,technical_professional,FP,FIT,1
1487051,2022,early_others,,SBS,1
1487050,2002,senior_executives,MT,FIT,1
1487049,2005,technical_professional,FP,SBS,1
1487047,2020,early_others,,SBS,0
1487044,2017,early_others,,STH,1
1487043,2019,early_others,,STH,1
1487042,2006,early_others,,FIT,1
1487041,2022,early_others,,,1
1487040,2022,early_others,,SBS,1
1487039,2013,senior_executives,FP,,1
1487036,2022,early_others,FP,SBS,1
1487035,2021,early_others,,SBS,1
1487033,2022,early_others,,SI,1
1487031,2022,technical_professional,FP,FIT,1
1487030,2022,early_others,,SBS,1
1487029,2020,early_others,MT,SHSS,1
1487028,2022,early_others,,SHSS,1
1487027,2022,early_others,,FIT,1
1487023,2019,early_others,,FIT,1
1487022,2022,technical_professional,PN,SBS,0
1487020,2019,early_others,FP,SBS,1
1487018,2022,early_others,,SI,1
1487017,2022,admin_sales,FP,FIT,1
1487016,2019,senior_executives,FP,FIT,1
1487015,2020,senior_executives,MT,SBS,0
1487014,2022,early_others,,SI,1
1487011,2019,technical_professional,FP,SBS,1
1487010,2020,admin_sales,PN,SBS,1
1487008,2016,senior_executives,FP,SBS,1
1487007,2022,admin_sales,PN,SBS,1
1487004,1998,senior_executives,CH,FIT,1
1487002,2022,early_others,,SBS,1
1487001,2018,early_others,,SI,1
1487000,2022,admin_sales,FP,FIT,1
1486997,2012,early_others,,,1
1486996,2012,early_others,,FIT,1
1486995,2021,early_others,,SHSS,1
1486994,2022,technical_professional,FP,FIT,1
1486993,2010,technical_professional,FP,FIT,1
1486992,2015,senior_executives,FP,SBS,1
1486991,2022,technical_professional,MT,SBS,1
1486990,2017,early_others,,FIT,1
1486988,2014,admin_sales,CH,FIT,1
1486987,2022,admin_sales,MT,SBS,1
1486986,2022,technical_professional,FP,SBS,0
1486985,2012,early_others,,SHSS,1
1486984,2005,early_others,,FIT,1
1486983,2013,senior_executives,MT,SBS,1
1486982,2020,technical_professional,FP,FIT,1
1486981,2022,early_others,,SI,1
1486980,2016,early_others,,FIT,1
1486979,2018,early_others,FP,SLS,1
1486978,2020,early_others,PN,STH,1
1486977,2016,technical_professional,PN,SBS,1
1486976,2022,senior_executives,FP,SLS,0
1486974,2019,early_others,,SLS,1
1486972,2022,early_others,,SLS,1
1486971,2022,senior_executives,,FIT,0
1486969,2013,admin_sales,MT,FIT,1
1486968,2020,technical_professional,FP,SBS,1
1486967,2013,technical_professional,,SI,1
1486966,2022,early_others,FP,FIT,1
1486965,2018,early_others,FP,SBS,1
1486964,2022,early_others,FP,SBS,1
1486963,2007,early_others,,SBS,1
1486962,2016,early_others,PN,STH,1
1486961,2017,technical_professional,PN,SBS,1
1486959,2022,early_others,,SHSS,1
1486958,2018,admin_sales,FP,SBS,1
1486956,2021,admin_sales,FP,FIT,1
1486955,2019,senior_executives,,,1
1486954,2014,early_others,,SBS,1
1486953,2017,senior_executives,,SI,1
1486952,1997,early_others,,SBS,1
1486951,2020,early_others,,FIT,1
1486950,2019,early_others,,SBS,1
1486949,2022,early_others,,SBS,1
1486948,2017,technical_professional,FP,SBS,1
1486947,2014,early_others,,SBS,1
1486943,2022,admin_sales,FP,FIT,1
1486942,2011,senior_executives,MT,SHSS,1
1486940,2016,early_others,FP,SI,1
1486939,2017,early_others,,SBS,1
1486938,2018,technical_professional,,SLS,1
1486936,2022,early_others,,SBS,1
1486935,2016,technical_professional,,SBS,1
1486934,2020,early_others,,FIT,1
1486933,2022,senior_executives,PN,SBS,1
1486932,2018,early_others,,SI,1
1486931,2022,early_others,,,1
1486930,2020,early_others,,FIT,1
1486929,2019,admin_sales,MT,SI,1
1486927,2022,early_others,,FIT,1
1486926,2018,technical_professional,FP,SBS,1
1486924,2022,early_others,,SLS,1
1486923,2020,early_others,,SBS,1
1486922,2022,early_others,FP,FIT,1
1486921,2011,admin_sales,MT,FIT,1
1486920,2018,technical_professional,PN,SBS,1
1486918,2022,early_others,,SBS,1
1486915,2008,technical_professional,FP,SBS,1
1486914,2017,technical_professional,FP,SBS,1
1486913,2022,senior_executives,CH,SHSS,1
1486912,2019,early_others,,STH,1
1486911,2016,admin_sales,MT,SBS,1
1486910,2022,technical_professional,,SBS,1
1486909,2022,early_others,,SI,1
1486908,2022,early_others,,SBS,1
1486907,2018,senior_executives,FP,SBS,1
1486905,2022,technical_professional,FP,SBS,1
1486904,2018,senior_executives,FP,SLS,1
1486903,2022,early_others,,FIT,0
1486902,2018,early_others,FP,SLS,1
1486901,2022,technical_professional,FP,FIT,1
1486899,2020,early_others,,SBS,1
1486898,2020,technical_professional,CH,FIT,1
1486897,2014,admin_sales,MT,SBS,1
1486896,2019,technical_professional,FP,SBS,1
1486895,2024,technical_professional,FP,SBS,1
1486894,2020,early_others,,SBS,1
1486893,2021,early_others,,SBS,1
1486892,2014,early_others,,FIT,1
1486891,2018,technical_professional,,FIT,1
1486890,2019,senior_executives,,SBS,1
1486889,2022,early_others,PN,STH,1
1486888,2017,technical_professional,PN,SLS,1
1486887,2022,early_others,,SBS,1
1486886,2022,early_others,FP,SLS,1
1486885,2022,early_others,PN,SHSS,1
1486884,2020,senior_executives,FP,FIT,1
1486883,2022,technical_professional,FP,SBS,1
1486882,2014,senior_executives,MT,FIT,1
1486881,2018,early_others,,SBS,1
1486880,2020,early_others,CH,FIT,1
1486879,2012,early_others,FP,FIT,1
1486878,2022,early_others,,FIT,1
1486876,2022,technical_professional,FP,FIT,1
1486875,2011,senior_executives,FP,SBS,1
1486874,2022,technical_professional,FP,SBS,1
1486873,2022,technical_professional,FP,FIT,1
1486872,2017,senior_executives,FP,SBS,1
1486870,2022,early_others,,SHSS,0
1486869,2019,early_others,,FIT,1
1486868,2022,early_others,,SBS,1
1486867,2022,early_others,,FIT,1
1486866,2019,admin_sales,FP,SBS,1
1486865,2006,technical_professional,FP,FIT,1
1486864,2019,early_others,,FIT,1
1486861,2015,senior_executives,PN,,1
1486860,2018,technical_professional,FP,FIT,1
1486859,2016,technical_professional,FP,SBS,1
1486858,2017,technical_professional,,SBS,1
1486857,2022,technical_professional,PN,SBS,1
1486855,2020,early_others,FP,SBS,1
1486854,2019,early_others,,FIT,1
1486853,2016,early_others,FP,SI,1
1486852,2017,early_others,PN,SBS,1
1486851,2022,early_others,,SBS,1
1486850,2022,technical_professional,FP,SBS,1
1486848,2022,senior_executives,FP,SBS,0
1486847,2022,technical_professional,FP,SLS,0
1486846,2022,early_others,FP,SLS,0
1486844,2011,early_others,,FIT,1
1486843,2022,early_others,,SI,1
1486842,2022,early_others,,FIT,1
1486841,2016,admin_sales,MT,SBS,0
1486840,2022,early_others,,,1
1486837,2022,early_others,FP,SBS,1
1486836,2018,technical_professional,PN,FIT,1
1486835,2019,early_others,,SLS,0
1486834,2019,early_others,,SBS,1
1486833,2022,early_others,FP,SBS,0
1486832,2022,early_others,,SLS,1
1486831,2022,early_others,FP,SBS,1
1486830,2019,early_others,,SBS,1
1486829,2017,early_others,PN,,1
1486827,2020,technical_professional,MT,SBS,1
1486826,2022,technical_professional,FP,SLS,0
1486825,2016,early_others,,,1
1486824,2018,early_others,FP,SBS,1
1486823,2022,early_others,,SBS,1
1486822,2022,early_others,,SI,1
1486821,2022,early_others,,SHSS,1
1486820,2015,early_others,,SI,1
1486819,2020,early_others,FP,SI,1
1486818,2019,technical_professional,FP,,1
1486817,2008,early_others,,,1
1486815,2019,technical_professional,FP,SLS,1
1486814,2016,technical_professional,FP,SI,1
1486813,2018,early_others,FP,STH,0
1486812,2014,senior_executives,FP,FIT,1
1486811,2022,early_others,,FIT,1
1486810,2022,early_others,,SBS,0
1486809,2011,early_others,,SBS,1
1486808,2022,early_others,,SBS,0
1486807,2022,early_others,,SBS,1
1486806,2013,early_others,,SBS,1
1486804,2022,early_others,,SBS,1
1486803,2022,early_others,,SI,0
1486801,2022,early_others,,SHSS,1
1486800,2017,early_others,,SLS,1
1486799,2017,senior_executives,,SBS,1
1486796,2022,technical_professional,MT,SI,1
1486795,2022,early_others,,SBS,1
1486794,2022,senior_executives,MT,SBS,0
1486792,2016,early_others,,SBS,1
1486791,2021,early_others,,SBS,0
1486790,2022,early_others,,FIT,1
1486789,2018,senior_executives,,FIT,1
1486788,2014,technical_professional,FP,SBS,1
1486787,2020,admin_sales,FP,SHSS,1
1486785,2019,technical_professional,FP,SBS,1
1486784,2020,early_others,,SI,1
1486783,2016,early_others,,SBS,1
1486782,2022,early_others,,SBS,1
1486781,2018,admin_sales,MT,SHSS,0
1486780,2018,technical_professional,FP,SI,1
1486779,2018,early_others,,SBS,0
1486777,2016,early_others,,SI,1
1486776,2018,early_others,,SBS,1
1486775,2008,technical_professional,,SBS,0
1486774,2018,early_others,,SBS,1
1486772,2015,technical_professional,FP,SBS,1
1486771,2022,early_others,FP,SBS,1
1486770,2019,senior_executives,PN,FIT,0
1486769,2022,admin_sales,FP,FIT,1
1486767,2019,senior_executives,FP,FIT,0
1486766,2022,technical_professional,PN,SI,0
1486765,2022,early_others,,FIT,1
1486763,2022,early_others,,SI,1
1486762,2015,senior_executives,,FIT,0
1486761,2020,early_others,,SBS,1
1486760,2022,early_others,,SBS,1
1486759,2019,technical_professional,FP,SBS,1
1486757,2018,early_others,,FIT,1
1486756,2020,technical_professional,,SBS,1
1486755,2021,senior_executives,MT,SBS,0
1486754,2015,early_others,PN,FIT,1
1486753,2022,early_others,FP,SBS,1
1486752,2022,early_others,,SI,1
1486751,2010,early_others,,FIT,1
1486750,2022,early_others,,SBS,1
1486749,2022,early_others,FP,SBS,1
1486748,2022,technical_professional,FP,SBS,1
1486747,2014,early_others,,SBS,1
1486746,2017,early_others,,SBS,1
1486745,2007,early_others,,SBS,1
1486744,2012,admin_sales,PN,SBS,1
1486743,2022,early_others,,SI,1
1486742,2022,technical_professional,FP,SBS,1
1486741,2019,early_others,,SBS,1
1486740,2022,early_others,,FIT,1
1486738,2019,admin_sales,MT,SBS,1
1486737,2006,early_others,,,1
1486736,2022,early_others,,SBS,1
1486735,2021,senior_executives,,SBS,0
1486734,2009,early_others,,SBS,1
1486733,2020,admin_sales,FP,SBS,0
1486732,2019,early_others,PN,FIT,1
1486731,2022,early_others,,FIT,1
1486730,2022,early_others,,SBS,1
1486729,2022,early_others,,SBS,1
1486728,2022,early_others,,FIT,1
1486727,2006,senior_executives,FP,SBS,1
1486726,2022,early_others,,SI,1
1486725,2022,early_others,FP,SBS,1
1486724,2017,early_others,,,1
1486723,2022,senior_executives,FP,SBS,0
1486721,2022,early_others,,SHSS,1
1486719,2022,early_others,,SBS,0
1486717,2022,early_others,FP,SBS,1
1486715,2018,senior_executives,CH,SBS,1
1486713,2019,early_others,,SLS,1
1486712,2022,early_others,,SBS,1
1486711,2022,early_others,,SI,1
1486710,2022,technical_professional,CH,SBS,1
1486709,2022,technical_professional,PN,FIT,0
1486708,2018,early_others,,SBS,1
1486707,2022,early_others,,SBS,0
1486705,2019,early_others,,SLS,1
1486704,2017,senior_executives,FP,SBS,1
1486703,2017,early_others,,SBS,1
1486701,2022,technical_professional,,SBS,0
1486700,2022,early_others,FP,SLS,0
1486699,2022,technical_professional,FP,SI,0
1486698,2014,early_others,,FIT,1
1486697,2022,early_others,,SHSS,1
1486696,2018,early_others,,SBS,1
1486695,2019,technical_professional,MT,SBS,1
1486694,2022,technical_professional,FP,SBS,1
1486693,2017,technical_professional,FP,,1
1486692,2022,technical_professional,FP,SBS,1
1486691,2022,early_others,,SBS,1
1486690,2022,early_others,FP,SLS,1
1486689,2022,early_others,,SBS,1
1486688,2019,technical_professional,FP,SLS,1
1486687,2012,senior_executives,FP,SBS,1
1486686,2022,technical_professional,FP,FIT,0
1486684,2022,technical_professional,MT,FIT,1
1486683,2022,technical_professional,FP,SBS,1
1486682,2020,early_others,FP,SBS,1
1486679,2012,senior_executives,FP,SHSS,0
1486677,2022,early_others,,SI,1
1486676,2022,early_others,,FIT,1
1486675,2022,technical_professional,FP,SBS,1
1486674,2014,early_others,FP,FIT,1
1486673,2017,technical_professional,,SI,1
1486671,2022,early_others,PN,SHSS,1
1486669,2022,early_others,,SBS,1
1486668,2017,senior_executives,,SBS,1
1486667,2019,early_others,,FIT,1
1486663,2018,senior_executives,FP,SI,1
1486662,2022,early_others,,,1
1486661,2022,early_others,,SLS,1
1486660,2022,early_others,,SI,1
1486659,2022,early_others,,SBS,1
1486658,2020,early_others,CH,FIT,1
1486657,2022,early_others,,SBS,1
1486656,2022,technical_professional,PN,SBS,0
1486655,2019,early_others,,SBS,0
1486654,2019,senior_executives,,SBS,1
1486650,2022,senior_executives,CH,SBS,0
1486649,2017,early_others,,FIT,1
1486648,2019,early_others,,FIT,1
1486647,2014,early_others,,SBS,1
1486646,2018,early_others,,SBS,0
1486644,2022,senior_executives,FP,SBS,1
1486643,2020,early_others,,SBS,1
1486641,2020,early_others,,SBS,1
1486640,2017,early_others,,FIT,1
1486639,2008,senior_executives,MT,SBS,1
1486638,2009,senior_executives,FP,SBS,0
1486637,2022,early_others,,SHSS,1
1486636,2018,senior_executives,FP,SBS,1
1486635,2022,early_others,,SI,0
1486634,2020,early_others,,SLS,1
1486633,2020,admin_sales,FP,SBS,1
1486632,2011,technical_professional,MT,FIT,1
1486631,2006,senior_executives,,SBS,1
1486630,2008,early_others,,SBS,1
1486629,2019,admin_sales,MT,SBS,1
1486628,2022,early_others,,FIT,1
1486626,2015,technical_professional,FP,SBS,1
1486625,2018,technical_professional,FP,FIT,1
1486623,2022,early_others,,SBS,1
1486622,2012,early_others,,SBS,1
1486621,2014,admin_sales,FP,,1
1486620,2016,technical_professional,CH,,1
1486619,2022,early_others,,SBS,1
1486618,2022,admin_sales,MT,SBS,1
1486616,2022,early_others,,SBS,1
1486615,2015,senior_executives,FP,SBS,1
1486614,2022,admin_sales,MT,SBS,1
1486613,2014,technical_professional,FP,SBS,1
1486612,2010,technical_professional,FP,,1
1486611,2022,early_others,FP,SBS,1
1486609,2017,senior_executives,PN,SBS,1
1486606,2022,early_others,,FIT,1
1486605,2020,early_others,PN,SBS,1
1486604,2020,admin_sales,FP,SI,1
1486603,2008,senior_executives,FP,FIT,1
1486602,2007,senior_executives,FP,SBS,1
1486601,2022,early_others,PN,SHSS,1
1486600,2022,early_others,,FIT,1
1486598,2022,early_others,,SHSS,0
1486597,2014,early_others,,SBS,1
1486596,2021,technical_professional,FP,FIT,0
1486595,2022,early_others,,FIT,0
1486594,2018,early_others,,SBS,1
1486593,2008,early_others,FP,FIT,1
1486589,2009,early_others,,FIT,1
1486588,2019,early_others,,SLS,1
1486587,2022,early_others,,SBS,1
1486586,2022,technical_professional,FP,SI,1
1486585,2022,early_others,,FIT,1
1486584,2022,senior_executives,MT,SBS,1
1486583,2022,senior_executives,FP,FIT,1
1486581,2022,technical_professional,FP,FIT,1
1486580,2022,early_others,,SHSS,0
1486579,2022,early_others,,SLS,1
1486578,2019,early_others,CH,STH,1
1486577,2016,early_others,,SBS,1
1486576,2022,senior_executives,CH,SBS,1
1486574,2006,technical_professional,FP,SBS,1
1486573,2022,early_others,,FIT,1
1486572,2018,early_others,,SBS,1
1486571,2022,senior_executives,PN,SBS,0
1486570,2022,early_others,FP,SBS,1
1486569,2018,technical_professional,FP,SBS,1
1486568,2022,early_others,,SBS,0
1486566,2012,early_others,,STH,1
1486564,2019,early_others,,SBS,1
1486563,2022,early_others,,SBS,1
1486562,2022,technical_professional,FP,SBS,0
1486561,2010,early_others,,FIT,0
1486559,2022,early_others,FP,SHSS,1
1486558,2022,early_others,,SBS,1
1486557,2011,early_others,,SBS,1
1486556,2022,admin_sales,FP,FIT,1
1486554,2022,technical_professional,FP,SBS,1
1486553,2022,early_others,,SI,1
1486552,2022,early_others,,SHSS,1
1486551,2022,early_others,,SHSS,1
1486550,2022,early_others,,FIT,1
1486549,2017,technical_professional,MT,FIT,1
1486548,2019,technical_professional,FP,SI,1
1486547,2020,technical_professional,FP,SI,1
1486546,2022,early_others,,FIT,0
1486545,2016,early_others,,SBS,0
1486544,2018,early_others,,SBS,1
1486543,2017,technical_professional,FP,FIT,1
1486542,2022,early_others,,SBS,0
1486541,2022,early_others,,FIT,1
1486540,2021,early_others,,SBS,0
1486539,2019,senior_executives,FP,SI,1
1486538,2022,early_others,,SBS,1
1486537,2014,early_others,,FIT,1
1486536,2022,early_others,,SBS,1
1486535,2022,senior_executives,PN,SBS,0
1486534,2022,early_others,,FIT,0
1486533,2022,early_others,,SBS,1
1486532,2013,senior_executives,FP,SBS,0
1486531,2022,senior_executives,FP,SLS,0
1486530,2022,early_others,,FIT,1
1486529,2022,early_others,,SBS,1
1486528,2022,early_others,,SBS,1
1486527,2022,early_others,PN,SBS,0
1486526,2022,early_others,,FIT,1
1486525,2024,early_others,FP,SBS,1
1486523,2016,early_others,,SBS,0
1486522,2015,technical_professional,,FIT,1
1486521,2022,early_others,,SLS,1
1486520,2021,admin_sales,FP,SBS,1
1486519,2022,early_others,,SBS,1
1486518,2016,technical_professional,FP,STH,1
1486517,2022,early_others,,SBS,1
1486516,2019,senior_executives,FP,FIT,1
1486515,2022,early_others,FP,SBS,1
1486513,2022,early_others,,FIT,1
1486512,2022,early_others,,SBS,1
1486510,2018,admin_sales,CH,SBS,1
1486509,2022,early_others,,FIT,1
1486508,2017,senior_executives,PN,SBS,1
1486507,2022,technical_professional,FP,FIT,1
1486506,2018,senior_executives,FP,SBS,1
1486504,2019,senior_executives,FP,FIT,1
1486503,2017,senior_executives,CH,SBS,1
1486502,2022,early_others,FP,FIT,0
1486501,2022,early_others,FP,SBS,1
1486500,2017,technical_professional,PN,SI,1
1486499,2022,admin_sales,PN,SBS,0
1486498,2022,early_others,,SBS,1
1486496,2022,admin_sales,MT,SBS,1
1486495,2017,senior_executives,MT,FIT,1
1486494,2017,senior_executives,PN,STH,1
1486493,2022,early_others,,SBS,1
1486492,2020,early_others,FP,SBS,1
1486491,2018,early_others,,STH,0
1486489,2022,technical_professional,FP,FIT,1
1486488,2022,early_others,,FIT,1
1486487,2020,technical_professional,PN,SHSS,1
1486485,2018,early_others,,SBS,1
1486484,2008,senior_executives,CH,,1
1486483,2022,early_others,PN,SBS,1
1486482,2022,early_others,FP,SLS,1
1486481,2022,early_others,,SI,0
1486480,2022,early_others,,SBS,1
1486479,2021,early_others,,SBS,0
1486478,2022,technical_professional,FP,FIT,1
1486477,2022,senior_executives,PN,SBS,0
1486476,2022,technical_professional,MT,SI,1
1486474,2020,technical_professional,MT,SBS,1
1486473,2022,technical_professional,FP,SI,1
1486472,2019,early_others,,SBS,1
1486471,2016,early_others,,SI,1
1486470,2018,early_others,,FIT,0
1486468,2022,technical_professional,FP,SI,1
1486467,2013,early_others,,SBS,1
1486466,2021,early_others,PN,SBS,0
1486465,2022,senior_executives,FP,SBS,1
1486464,2022,early_others,,SI,1
1486463,2017,admin_sales,,SBS,1
1486461,2021,early_others,,SHSS,0
1486460,2022,senior_executives,FP,SBS,0
1486459,2018,technical_professional,FP,SLS,1
1486458,2007,senior_executives,FP,SBS,1
1486457,2019,technical_professional,FP,SLS,1
1486456,2022,admin_sales,CH,SBS,1
1486455,2022,early_others,,SBS,1
1486454,2022,technical_professional,FP,SBS,0
1486453,2018,senior_executives,FP,SBS,1
1486452,2022,early_others,FP,SBS,1
1486450,2022,early_others,FP,SBS,1
1486449,2019,early_others,,SBS,1
1486448,2018,early_others,,SBS,1
1486447,2022,early_others,,SI,1
1486446,2022,senior_executives,FP,SBS,0
1486445,2022,early_others,FP,SBS,1
1486444,2022,early_others,,SBS,0
1486442,2012,technical_professional,FP,FIT,1
1486441,2019,early_others,CH,,1
1486440,2022,early_others,FP,FIT,1
1486439,2017,admin_sales,FP,FIT,1
1486438,2017,early_others,,,1
1486437,2018,senior_executives,PN,SBS,1
1486436,2022,senior_executives,FP,SBS,0
1486435,2013,early_others,,,1
1486434,2022,early_others,,FIT,1
1486433,2022,early_others,,SBS,1
1486432,2022,early_others,,SBS,1
1486430,2022,senior_executives,FP,SBS,0
1486429,2019,early_others,,FIT,1
1486428,2022,early_others,,FIT,1
1486427,2022,early_others,,SHSS,1
